id,read1,read2,name,genome,output,region
OPS016_mBAL_RNA_422_L18_S69,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_422_L18_S69_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_422_L18_S69_R2_001.fastq.gz,OPS016_mBAL_RNA_422_L18_S69,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_423_N18_S81,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_423_N18_S81_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_423_N18_S81_R2_001.fastq.gz,OPS016_mBAL_RNA_423_N18_S81,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_425_P18_S93,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_425_P18_S93_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_425_P18_S93_R2_001.fastq.gz,OPS016_mBAL_RNA_425_P18_S93,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_426_B20_S10,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_426_B20_S10_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_426_B20_S10_R2_001.fastq.gz,OPS016_mBAL_RNA_426_B20_S10,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_427_D20_S22,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_427_D20_S22_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_427_D20_S22_R2_001.fastq.gz,OPS016_mBAL_RNA_427_D20_S22,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_429_F20_S34,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_429_F20_S34_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_429_F20_S34_R2_001.fastq.gz,OPS016_mBAL_RNA_429_F20_S34,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_432_H20_S46,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_432_H20_S46_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_432_H20_S46_R2_001.fastq.gz,OPS016_mBAL_RNA_432_H20_S46,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_434_J20_S58,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_434_J20_S58_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_434_J20_S58_R2_001.fastq.gz,OPS016_mBAL_RNA_434_J20_S58,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_435_L20_S70,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_435_L20_S70_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_435_L20_S70_R2_001.fastq.gz,OPS016_mBAL_RNA_435_L20_S70,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_439_N20_S82,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_439_N20_S82_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_439_N20_S82_R2_001.fastq.gz,OPS016_mBAL_RNA_439_N20_S82,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_441_P20_S94,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_441_P20_S94_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_441_P20_S94_R2_001.fastq.gz,OPS016_mBAL_RNA_441_P20_S94,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_442_B22_S11,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_442_B22_S11_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_442_B22_S11_R2_001.fastq.gz,OPS016_mBAL_RNA_442_B22_S11,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_444_D22_S23,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_444_D22_S23_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_444_D22_S23_R2_001.fastq.gz,OPS016_mBAL_RNA_444_D22_S23,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_445_F22_S35,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_445_F22_S35_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_445_F22_S35_R2_001.fastq.gz,OPS016_mBAL_RNA_445_F22_S35,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_446_H22_S47,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_446_H22_S47_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_446_H22_S47_R2_001.fastq.gz,OPS016_mBAL_RNA_446_H22_S47,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_448_J22_S59,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_448_J22_S59_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_448_J22_S59_R2_001.fastq.gz,OPS016_mBAL_RNA_448_J22_S59,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_449_L22_S71,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_449_L22_S71_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_449_L22_S71_R2_001.fastq.gz,OPS016_mBAL_RNA_449_L22_S71,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_454_N22_S83,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_454_N22_S83_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_454_N22_S83_R2_001.fastq.gz,OPS016_mBAL_RNA_454_N22_S83,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_455_P22_S95,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_455_P22_S95_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_455_P22_S95_R2_001.fastq.gz,OPS016_mBAL_RNA_455_P22_S95,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_458_B24_S12,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_458_B24_S12_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_458_B24_S12_R2_001.fastq.gz,OPS016_mBAL_RNA_458_B24_S12,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_459_D24_S24,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_459_D24_S24_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_459_D24_S24_R2_001.fastq.gz,OPS016_mBAL_RNA_459_D24_S24,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_460_F24_S36,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_460_F24_S36_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_460_F24_S36_R2_001.fastq.gz,OPS016_mBAL_RNA_460_F24_S36,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_461_H24_S48,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_461_H24_S48_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_461_H24_S48_R2_001.fastq.gz,OPS016_mBAL_RNA_461_H24_S48,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_462_J24_S60,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_462_J24_S60_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_462_J24_S60_R2_001.fastq.gz,OPS016_mBAL_RNA_462_J24_S60,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_463_L24_S72,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_463_L24_S72_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_463_L24_S72_R2_001.fastq.gz,OPS016_mBAL_RNA_463_L24_S72,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_464_N24_S84,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_464_N24_S84_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_464_N24_S84_R2_001.fastq.gz,OPS016_mBAL_RNA_464_N24_S84,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
OPS016_mBAL_RNA_465_P24_S96,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_465_P24_S96_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/OPS016_mBAL_RNA_465_P24_S96_R2_001.fastq.gz,OPS016_mBAL_RNA_465_P24_S96,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
Undetermined_S0,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/Undetermined_S0_R1_001.fastq.gz,s3://czb-seqbot/fastqs/20181030_FS10000331_12_BNT40322-1214/Undetermined_S0_R2_001.fastq.gz,Undetermined_S0,mouse/vM19,s3://olgabot-maca/aguamenti-test/,west
